title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 18-0069 ) IN THE MATTER OF THE APPLICATION OF BERRY, LELAND RESIDENCE - L BERRY AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED 01/29/2018).",urn:contentItem:5RJ7-2NS1-DXCW-D134-00000-00,2018-01-31,"January 31, 2018 Wednesday",129,2,U.S. Federal; California; Delaware,2018-01-31,US Official News,,News,Available,400469,USOFFN2018,259 words,,259,English,40926
"Regulatory update: Delaware Public Service Commission; SRECTrade, Inc. , has issued ( 18-0069 ) IN THE MATTER OF THE APPLICATION OF BERRY, LELAND RESIDENCE - L BERRY AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED 01/29/2018).",urn:contentItem:5RJ7-2NS1-DXCW-D135-00000-00,2018-01-31,"January 31, 2018 Wednesday",129,3,U.S. Federal; California; Delaware,2018-01-31,US Official News,,News,Available,400469,USOFFN2018,259 words,,259,English,40926
"Regulatory update: Delaware Public Service Commission; NextEra Energy Resources , has issued ( 18-0068 ) IN THE MATTER OF THE APPLICATION OF DG AMP SOLAR PROSPECT (LESS THAN 1 MW) AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED AUGUST 2017)",urn:contentItem:5RJ7-2NS1-DXCW-D131-00000-00,2018-01-31,"January 31, 2018 Wednesday",129,4,U.S. Federal; Delaware; Florida,2018-01-31,US Official News,,News,Available,400469,USOFFN2018,219 words,,219,English,40926
"Regulatory update: Delaware Public Service Commission; Go Liberty Co , has issued ( 18-0075 ) IN THE MATTER OF KREBS",urn:contentItem:5RJF-29Y1-J9XT-P1FB-00000-00,2018-02-01,"February 1, 2018 Thursday",129,5,U.S. Federal; Delaware,2018-02-01,US Official News,,News,Available,400469,USOFFN2018,424 words,,424,English,40926
"Regulatory update: Delaware Public Service Commission; NextEra Energy Resources , has issued ( 18-0067 ) THE APPLICATION OF DG AMP SOLAR MARSHALLVILLE (LESS THAN 1 MW) AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED AUGUST 2017)",urn:contentItem:5RJ7-2NS1-DXCW-D12Y-00000-00,2018-01-31,"January 31, 2018 Wednesday",129,6,U.S. Federal; Delaware; Florida,2018-01-31,US Official News,,News,Available,400469,USOFFN2018,204 words,,204,English,40926
"Regulatory update: Delaware Public Service Commission; SolarCity Corporation , has issued ( 18-0060 ) IN THE MATTER OF THE APPLICATION FOR BEDWELL SOLAR SYSTEM OF SOLARCITY CORPORATION AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD 1/25/2018.""",urn:contentItem:5RHS-D8C1-DXCW-D313-00000-00,2018-01-29,"January 29, 2018 Monday",129,7,U.S. Federal; Delaware; Nevada,2018-01-29,US Official News,,News,Available,400469,USOFFN2018,215 words,,215,English,40926
"Regulatory update: Delaware Public Service Commission; SolarCity Corporation , has issued ( 18-0061 ) IN THE MATTER OF THE APPLICATION FOR LOREA SOLAR SYSTEM OF SOLARCITY CORPORATION AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD 1/25/2018",urn:contentItem:5RHS-D8C1-DXCW-D315-00000-00,2018-01-29,"January 29, 2018 Monday",129,8,U.S. Federal; Delaware; Nevada,2018-01-29,US Official News,,News,Available,400469,USOFFN2018,214 words,,214,English,40926
"Regulatory update: Delaware Public Service Commission; NextEra Energy Resources , has issued ( 18-0070 ) IN THE MATTER OF THE APPLICATION OF DG AMP SOLAR BOWLING GREEN (28.7 MW DC/ 20 MW AC) AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED AUGUST 2017)",urn:contentItem:5RJF-29Y1-J9XT-P1DX-00000-00,2018-02-01,"February 1, 2018 Thursday",129,9,U.S. Federal; Delaware; Florida,2018-02-01,US Official News,,News,Available,400469,USOFFN2018,218 words,,218,English,40926
"US Patent Issued to E I DU PONT DE NEMOURS and Co. on Jan. 30 for ""Integrated back-sheet assembly for photovoltaic module"" ( Delaware Inventor)",urn:contentItem:5RHV-YJX1-JDKC-R084-00000-00,2018-01-30,"January 30, 2018 Tuesday",129,10,U.S. Federal; Delaware; Virginia,2018-01-30,US Fed News,,News,Available,282801,USFDNW2018,259 words,,259,English,40926
"Pioneer Hi-Bred International, E.I. Du Pont De Nemours and Co. , University of Delaware Assigned Patent for Polynucleotides",urn:contentItem:5RKH-D9V1-DYG2-R360-00000-00,2018-02-07,"February 7, 2018 Wednesday",132,1,U.S. Federal; Delaware; Iowa; North Carolina; Pennsylvania; Virginia,2018-02-07,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,367 words,Targeted News Service,367,English,70068
"E.I. Du Pont De Nemours and Co. , University of Delaware , Pioneer Hi-Bred International Assigned Patent for Polynucleotides",urn:contentItem:5RKH-D9V1-DYG2-R3C8-00000-00,2018-02-07,"February 7, 2018 Wednesday",132,2,U.S. Federal; Delaware; Iowa; North Carolina; Pennsylvania; Virginia,2018-02-07,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,367 words,Targeted News Service,367,English,70068
"US Patent Issued to Pioneer Hi- Bred International , E. I. Du Pont De Nemours and Co. , UNIVERSITY OF DELAWARE on Feb. 6 for ""Polynucleotides and methods for making plants resistant to fungal pathogens"" ( Iowa , Delaware Inventors)",urn:contentItem:5RKS-P661-JDKC-R0X2-00000-00,2018-02-08,"February 8, 2018 Thursday",131,3,U.S. Federal; Delaware; Iowa; Virginia,2018-02-08,US Fed News,,News,Available,282801,USFDNW2018,311 words,,311,English,70068
Delaware Plumbing Service offers free meals as part of their new launch.,urn:contentItem:5RK8-2T21-F03R-N4VJ-00000-00,2018-02-05,"February 5, 2018 Monday",131,4,U.S. Federal; Delaware,2018-02-05,MarketersMedia News Hub,Interwire,News,Available,484262,MRKM-125141,503 words,Interwire,503,English,70068
U.S. Patents Awarded to Inventors in Delaware (Feb. 7),urn:contentItem:5RKJ-J631-DYG2-R2NT-00000-00,2018-02-07,"February 7, 2018 Wednesday",130,5,U.S. Federal; Arizona; Colorado; Delaware; Iowa; Michigan; Mississippi; New Jersey; New York; North Carolina; Pennsylvania; Virginia,2018-02-07,Targeted News Service,Targeted News Service Targeted News Service,News,Available,299219,TARGET2018,2089 words,Targeted News Service Targeted News Service,2089,English,70068
"Regulatory update: Delaware Public Service Commission; Clean Energy USA , has issued ( 18-0087 ) IN THE MATTER OF THE APPLICATION HOLLEMAN SOLAR AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED 2/6/2018)",urn:contentItem:5RKX-THW1-J9XT-P0D8-00000-00,2018-02-08,"February 8, 2018 Thursday",129,6,U.S. Federal; Delaware,2018-02-08,US Official News,,News,Available,400469,USOFFN2018,225 words,,225,English,70068
"Regulatory update: Delaware Public Service Commission; Clean Energy USA , has issued ( 18-0085 ) IN THE MATTER OF THE APPLICATION FISHER SOLAR AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED 2/6/2018)",urn:contentItem:5RKX-THW1-J9XT-P0CY-00000-00,2018-02-08,"February 8, 2018 Thursday",129,7,U.S. Federal; Delaware,2018-02-08,US Official News,,News,Available,400469,USOFFN2018,224 words,,224,English,70068
NRDC Supports Full Fracking Ban in the Delaware River Basin,urn:contentItem:5RK8-Y911-DXCW-D51V-00000-00,2018-02-05,"February 5, 2018 Monday",129,8,U.S. Federal; New York; Pennsylvania,2018-02-05,US Official News,,News,Available,400469,USOFFN2018,263 words,,263,English,70068
"Regulatory update: Delaware Public Service Commission; Clean Energy USA , has issued ( 18-0090 ) IN THE MATTER OF THE APPLICATION KECK SOLAR AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED 2/6/2018)",urn:contentItem:5RKX-THW1-J9XT-P0DK-00000-00,2018-02-08,"February 8, 2018 Thursday",129,9,U.S. Federal; Delaware,2018-02-08,US Official News,,News,Available,400469,USOFFN2018,223 words,,223,English,70068
"Regulatory update: Delaware Public Service Commission; Clean Energy USA , has issued ( 18-0088 ) IN THE MATTER OF THE APPLICATION BROWN SOLAR AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED 2/6/2018)",urn:contentItem:5RKX-THW1-J9XT-P0DC-00000-00,2018-02-08,"February 8, 2018 Thursday",129,10,U.S. Federal; Delaware,2018-02-08,US Official News,,News,Available,400469,USOFFN2018,225 words,,225,English,70068
Sales at Delaware Farmers' Markets Second Highest in 2017,urn:contentItem:5RN7-B8G1-DYG2-R0B2-00000-00,2018-02-14,"February 14, 2018 Wednesday",131,1,U.S. Federal; Delaware,2018-02-14,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,515 words,Targeted News Service,515,English,80728
Public Feedback Sought for Delaware State Report Card,urn:contentItem:5RMT-7D21-DYG2-R4YG-00000-00,2018-02-12,"February 12, 2018 Monday",131,2,U.S. Federal; Delaware,2018-02-12,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,209 words,Targeted News Service,209,English,80728
SALES AT DELAWARE FARMERS' MARKETS SECOND HIGHEST IN 2017,urn:contentItem:5RPJ-0C91-F12F-F3FM-00000-00,2018-02-14,"February 14, 2018 Wednesday",130,3,U.S. Federal; Delaware,2018-02-14,US Fed News,,News,Available,282801,USFDNW2018,521 words,,521,English,80728
"Regulatory update: Delaware Public Service Commission; Cypress Creek Power , has issued ( 18-0106 ) IN THE MATTER OF LEGGETT SOLAR FARM AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD",urn:contentItem:5RMY-YK61-J9XT-P4SH-00000-00,2018-02-13,"February 13, 2018 Tuesday",130,4,U.S. Federal; California; Delaware,2018-02-13,US Official News,,News,Available,400469,USOFFN2018,214 words,,214,English,80728
"Sen. Coons, colleagues introduce legislation to provide financial flexibility to help Delaware State , other land-grant universities Sen. Coons, Christopher A. - (D - DE ) News Release",urn:contentItem:5RMT-CD11-JCCP-02PK-00000-00,2018-02-12,"February 12, 2018",129,5,U.S. Federal; Delaware; Georgia; Maryland; North Carolina; Ohio; South Carolina; Virginia; West Virginia,2018-02-12,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2018,394 words,,394,English,80728
U.S. Patents Awarded to Inventors in Delaware (Feb. 14),urn:contentItem:5RN2-BGB1-DYG2-R2PH-00000-00,2018-02-14,"February 14, 2018 Wednesday",129,6,U.S. Federal; Delaware; Maryland; Pennsylvania; Virginia,2018-02-14,Targeted News Service,Targeted News Service Targeted News Service,News,Available,299219,TARGET2018,968 words,Targeted News Service Targeted News Service,968,English,80728
"Regulatory update: Delaware Public Service Commission; Cypress Creek Power , has issued ( 18-0097 ) IN THE MATTER OF THE APPLICATION OF BARNHILL SOLAR AN AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED FEBRUARY 8, 2018)",urn:contentItem:5RMY-YK61-J9XT-P4SB-00000-00,2018-02-13,"February 13, 2018 Tuesday",129,7,U.S. Federal; California; Delaware,2018-02-13,US Official News,,News,Available,400469,USOFFN2018,218 words,,218,English,80728
"Carper, Coons Introduce FARM Act to Provide Certainty and Clarity for Delaware Farmers Sen. Carper, Thomas R. - (D - DE ) News Release",urn:contentItem:5RN7-9RG1-DYVR-P37H-00000-00,2018-02-14,"February 14, 2018",129,8,U.S. Federal; Delaware; Dist. of Columbia; Indiana; Kansas; Nebraska; South Dakota; Wyoming,2018-02-14,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",,News,Available,468349,CO2018,558 words,,558,English,80728
"Regulatory update: Delaware Public Service Commission; Cypress Creek Power , has issued ( 18-0104 ) IN THE MATTER OF THE APPLICATION OF WHITE FARM SOLAR AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED FEBRUARY 8, 2018)",urn:contentItem:5RMY-YK61-J9XT-P4S5-00000-00,2018-02-13,"February 13, 2018 Tuesday",129,9,U.S. Federal; California; Delaware,2018-02-13,US Official News,,News,Available,400469,USOFFN2018,221 words,,221,English,80728
"Regulatory update: Delaware Public Service Commission; Cypress Creek Power , has issued ( 18-0105 ) IN THE MATTER OF THE APPLICATION OF HARDISON SOLAR FARM AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD (FILED FEBRUARY 8, 2018)",urn:contentItem:5RMY-YK61-J9XT-P4SD-00000-00,2018-02-13,"February 13, 2018 Tuesday",129,10,U.S. Federal; California; Delaware,2018-02-13,US Official News,,News,Available,400469,USOFFN2018,220 words,,220,English,80728
Delaware Offers Produce Safety Trainings to Help Farmers Meet FSMA Requirement,urn:contentItem:5RPR-06N1-JC11-10D4-00000-00,2018-02-21,"February 21, 2018 Wednesday",130,1,U.S. Federal; Delaware,2018-02-21,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,559 words,Targeted News Service,559,English,120443
"NO. 6 DELAWARE TOPPLES NO. 2 PENN STATE, 2-0",urn:contentItem:5RP8-HNY1-JDKC-R1SV-00000-00,2018-02-17,"February 17, 2018 Saturday",130,2,U.S. Federal; Connecticut; Delaware; International; Pennsylvania,2018-02-17,US Fed News,,News,Available,282801,USFDNW2018,632 words,,632,English,120443
DELAWARE OFFERS PRODUCE SAFETY TRAININGS TO HELP FARMERS MEET FOOD SAFETY MODERNIZATION ACT REQUIREMENT,urn:contentItem:5RPY-3NM1-F12F-F2DY-00000-00,2018-02-21,"February 21, 2018 Wednesday",129,3,U.S. Federal; Delaware,2018-02-21,US Fed News,,News,Available,282801,USFDNW2018,566 words,,566,English,120443
DELAWARE OFFERS PRODUCE SAFETY TRAININGS TO HELP FARMERS MEET FOOD SAFETY MODERNIZATION ACT REQUIREMENT,urn:contentItem:5RPY-3NM1-F12F-F2HP-00000-00,2018-02-21,"February 21, 2018 Wednesday",129,4,U.S. Federal; Delaware,2018-02-21,US Fed News,,News,Available,282801,USFDNW2018,566 words,,566,English,120443
VOLUNTEERS NEEDED AT DELAWARE HOSPITAL FOR THE CHRONICALLY ILL IN SMYRNA,urn:contentItem:5RP4-1PX1-JCBF-S1H2-00000-00,2018-02-16,"February 16, 2018 Friday",129,5,U.S. Federal; Delaware,2018-02-16,States News Service,States News Service,News,Available,8058,SNS2018,347 words,States News Service,347,English,120443
VOLUNTEERS NEEDED AT DELAWARE HOSPITAL FOR THE CHRONICALLY ILL IN SMYRNA,urn:contentItem:5RPJ-0C91-F12F-F3DS-00000-00,2018-02-16,"February 16, 2018 Friday",129,6,U.S. Federal; Delaware,2018-02-16,US Fed News,,News,Available,282801,USFDNW2018,404 words,,404,English,120443
Delaware Forestry Association Annual Meeting is March 22 in Bridgeville ; Scholarship Applications Due by April 1.,urn:contentItem:5RPX-SK91-DYG2-R45C-00000-00,2018-02-22,"February 22, 2018 Thursday",129,7,U.S. Federal; Delaware,2018-02-22,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,510 words,Targeted News Service,510,English,120443
DELAWARE FORESTRY ASSOCIATION ANNUAL MEETING IS MARCH 22 IN BRIDGEVILLE ; SCHOLARSHIP APPLICATIONS DUE BY APRIL 1,urn:contentItem:5RPX-Y191-JDKC-R0HN-00000-00,2018-02-22,"February 22, 2018 Thursday",129,8,U.S. Federal; Delaware,2018-02-22,US Fed News,,News,Available,282801,USFDNW2018,530 words,,530,English,120443
New Jersey and Delaware Ease Consumption Advisories for Certain Fish Caught in Lower Delaware River and Delaware Bay,urn:contentItem:5RPH-0YD1-JC11-14P3-00000-00,2018-02-20,"February 20, 2018 Tuesday",129,9,U.S. Federal; Delaware; New Jersey; Pennsylvania,2018-02-20,Targeted News Service,Targeted News Service,News,Available,299219,TARGET2018,771 words,Targeted News Service,771,English,120443
NEW JERSEY AND DELAWARE EASE CONSUMPTION ADVISORIES FOR CERTAIN FISH CAUGHT IN LOWER DELAWARE RIVER AND DELAWARE BAY,urn:contentItem:5RPF-H5M1-JCBF-S2TB-00000-00,2018-02-20,"February 20, 2018 Tuesday",129,10,U.S. Federal; Delaware; New Jersey; Pennsylvania,2018-02-20,States News Service,States News Service,News,Available,8058,SNS2018,748 words,States News Service,748,English,120443
THE DELAWARE DIVISION OF THE ARTS ANNOUNCES 2018 DELAWARE STATE EMPLOYEE ART EXHIBITION,urn:contentItem:5RS0-YNY1-JDKC-R26F-00000-00,2018-02-26,"February 26, 2018 Monday",132,1,U.S. Federal; Delaware,2018-02-26,US Fed News,,News,Available,282801,USFDNW2018,268 words,,268,English,45941
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 18-0122 ) IN THE MATTER OF APPLICATION FOR CERTIFICATION AS AN EER UNDER DE RPS- CWFC SOLAR",urn:contentItem:5RR4-CCW1-DXCW-D00B-00000-00,2018-02-23,"February 23, 2018 Friday",131,2,U.S. Federal; Delaware,2018-02-23,US Official News,,News,Available,400469,USOFFN2018,202 words,,202,English,45941
"Regulatory update: Delaware Public Service Commission; CMI Solar & Electric , has issued ( 18-0122 ) IN THE MATTER OF APPLICATION FOR CERTIFICATION AS AN EER UNDER DE RPS- CWFC SOLAR",urn:contentItem:5RR4-CCW1-DXCW-D009-00000-00,2018-02-23,"February 23, 2018 Friday",131,3,U.S. Federal; Delaware,2018-02-23,US Official News,,News,Available,400469,USOFFN2018,663 words,,663,English,45941
"Regulatory update: Delaware Public Service Commission; Reliable Power Altermatives Corp , has issued ( 18-0131 ) IN THE MATTER OF RELIABLE POWER ALTERNATIVES CORP. TO BROKER ELECTRONIC SUPPLY SERVICES IN THE STATE OF DELAWARE",urn:contentItem:5RS5-HDK1-J9XT-P0VS-00000-00,2018-02-28,"February 28, 2018 Wednesday",130,4,U.S. Federal; Delaware; New York,2018-02-28,US Official News,,News,Available,400469,USOFFN2018,418 words,,418,English,45941
"Regulatory update: Delaware Public Service Commission; Reliable Power Altermatives Corp , has issued ( 18-0129 ) IN THE MATTER OF RELIABLE POWER ALTERNATIVES CORPORATION TO BROKER ELECTRIC SUPPLY SERVICES IN THE STATE OF DELAWARE",urn:contentItem:5RS1-J4G1-DXCW-D3FM-00000-00,2018-02-27,"February 27, 2018 Tuesday",130,5,U.S. Federal; Delaware; New York,2018-02-27,US Official News,,News,Available,400469,USOFFN2018,406 words,,406,English,45941
U.S. Patents Awarded to Inventors in Delaware (Feb. 28),urn:contentItem:5RS1-Y2G1-JC11-12D7-00000-00,2018-02-28,"February 28, 2018 Wednesday",129,6,U.S. Federal; Delaware; Florida; International; New Jersey; Pennsylvania; Texas; Virginia,2018-02-28,Targeted News Service,Targeted News Service Targeted News Service,News,Available,299219,TARGET2018,1204 words,Targeted News Service Targeted News Service,1204,English,45941
"Regulatory update: Delaware Public Service Commission; SolarCity Corporation , has issued ( 18-0137 ) IN THE MATTER OF THE APPLICATION FOR TATE SOLAR SYSTEM OF SOLARCITY CORPORATION AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD 2/27/2018",urn:contentItem:5RSD-5MF1-J9XT-P2JX-00000-00,2018-03-01,"March 1, 2018 Thursday",129,7,U.S. Federal; Delaware; Nevada,2018-03-01,US Official News,,News,Available,400469,USOFFN2018,215 words,,215,English,45941
"Regulatory update: Delaware Public Service Commission; SolarCity Corporation , has issued ( 18-0135 ) IN THE MATTER OF THE APPLICATION FOR MILLER SOLAR SYSTEM OF SOLARCITY CORPORATION AS AN ELIGIBLE ENERGY RESOURCE UNDER THE DELAWARE RENEWABLE ENERGY PORTFOLIO STANDARD 2/27/2018",urn:contentItem:5RSD-5MF1-J9XT-P2JW-00000-00,2018-03-01,"March 1, 2018 Thursday",129,8,U.S. Federal; Delaware; Nevada,2018-03-01,US Official News,,News,Available,400469,USOFFN2018,214 words,,214,English,45941
